1-t,2-t,label
-47.542286,-51.598392,late_19th-century_style
-62.160915,-45.21325,revival
-46.18221,-32.85346,late_19th-century_style
-42.602013,-33.09717,late_19th-century_style
-52.759212,16.523447,late_19th-century_style
-46.190624,-32.854584,late_19th-century_style
-42.602013,-33.09717,late_19th-century_style
-46.287956,-35.251057,late_19th-century_style
-71.020294,-50.46597,late_19th-century_style
-73.07214,-30.14981,late_19th-century_style
-51.669743,-48.27169,late_19th-century_style
-73.57547,-45.454338,late_19th-century_style
-37.579323,-91.56624,contemporary
-94.19844,-18.911034,late_19th-century_style
-87.114426,-51.803757,18th-century_style
-54.484886,-46.31191,revival
-41.93672,-42.39016,late_19th-century_style
-42.36926,-51.87522,revival
-63.47632,-46.520256,late_19th-century_style
-74.51644,-48.966133,revival
-45.907642,-42.928238,late_19th-century_style
-19.005194,-50.034924,contemporary
-63.14983,-84.35991,early_19th-century_style
-19.005194,-50.034924,contemporary
-22.097328,-78.49884,early_19th-century_style
-54.974537,3.7108061,late_19th-century_style
-76.66229,45.724438,late_19th-century_style
-5.8055277,-20.728321,contemporary
-46.10824,3.9418135,late_19th-century_style
-38.34609,9.854544,late_19th-century_style
-45.855732,-46.583027,contemporary
-24.238298,-38.859604,contemporary
-77.253685,-18.502876,late_19th-century_style
-38.713314,-13.586384,contemporary
-38.713314,-13.586384,contemporary
-63.50806,-39.964172,late_19th-century_style
-63.50779,-39.964474,late_19th-century_style
-101.33002,-26.929815,late_19th-century_style
-99.96449,-27.727451,revival
-48.409435,-40.45759,early_19th-century_style
-100.936745,-27.284697,revival
-45.851997,-67.53011,early_19th-century_style
-99.897514,-27.792702,late_19th-century_style
-42.36957,-51.874863,revival
-11.403028,-34.011127,contemporary
-1.399887,-38.469284,contemporary
-39.712738,-48.72705,late_19th-century_style
-39.712257,-48.726894,late_19th-century_style
-97.34128,-22.659159,late_19th-century_style
-66.66949,-4.1143174,postwar
-94.61385,-22.004084,late_19th-century_style
-47.23816,-39.712395,late_19th-century_style
-46.314854,36.244938,contemporary
-46.336014,36.251846,contemporary
-16.726744,-67.3763,early_19th-century_style
-48.828793,-59.29851,contemporary
-49.88514,-61.158794,early_19th-century_style
-46.255623,-34.463062,late_19th-century_style
-46.255623,-34.463062,late_19th-century_style
-47.223618,-4.4765754,late_19th-century_style
-43.943233,-43.970383,late_19th-century_style
-42.17953,-32.803818,late_19th-century_style
-59.388382,-28.992289,contemporary
-42.179024,-32.803436,late_19th-century_style
-42.13085,-33.426445,late_19th-century_style
-30.010397,-4.8894114,contemporary
-30.010397,-4.8894114,contemporary
-29.649187,-4.788343,revival
-17.742926,-68.4734,late_19th-century_style
-73.89658,-56.352543,contemporary
-29.635721,-4.8220706,revival
-29.640345,-4.763954,contemporary
-29.635721,-4.8220706,revival
-29.267717,-4.6512275,revival
-73.40611,47.42841,postwar
-46.807106,34.03402,postwar
-46.791927,34.072224,postwar
-43.301693,-29.852402,contemporary
-44.470585,-37.21922,late_19th-century_style
-50.138134,-64.392204,late_19th-century_style
-47.234566,-39.718525,late_19th-century_style
-49.868397,-4.319744,postwar
-84.10392,-51.93648,18th-century_style
-46.9167,34.023735,late_19th-century_style
-47.062187,33.89679,late_19th-century_style
-51.038914,-17.137785,late_19th-century_style
-97.751785,8.543088,late_19th-century_style
-37.384403,-17.275978,early_19th-century_style
-44.767883,30.966455,postwar
-53.77354,3.785486,late_19th-century_style
-28.964317,-41.5649,early_19th-century_style
-52.246574,25.66844,late_19th-century_style
-73.40204,47.42274,postwar
-90.77383,66.536736,late_19th-century_style
-83.428055,44.755047,late_19th-century_style
-73.60599,47.487724,late_19th-century_style
-83.425415,44.751614,late_19th-century_style
-73.54721,47.469547,late_19th-century_style
-73.54721,47.469547,late_19th-century_style
-55.24215,-14.626674,late_19th-century_style
-30.169003,-29.985247,contemporary
-42.142193,-73.080894,late_19th-century_style
-41.672157,-62.91705,early_19th-century_style
-41.672157,-62.91705,early_19th-century_style
-45.201176,-43.46228,late_19th-century_style
-47.028656,33.820663,late_19th-century_style
-44.873547,-36.05242,late_19th-century_style
-44.873188,-36.0534,late_19th-century_style
-46.772705,34.06413,postwar
-92.98407,66.3455,late_19th-century_style
-70.453285,43.230206,late_19th-century_style
-54.70219,25.998453,late_19th-century_style
-70.7773,-48.62559,late_19th-century_style
-52.22206,13.733417,late_19th-century_style
-54.613853,26.013712,late_19th-century_style
-52.22183,13.732846,late_19th-century_style
-44.94178,-32.33025,late_19th-century_style
-46.794502,34.075676,contemporary
-44.938656,-32.331985,late_19th-century_style
-70.7773,-48.62559,late_19th-century_style
-46.706974,34.05664,postwar
-46.755276,34.023037,contemporary
-93.620186,66.18921,late_19th-century_style
-93.66458,66.17643,late_19th-century_style
-93.620186,66.18921,late_19th-century_style
-69.94236,27.06802,late_19th-century_style
-51.300003,30.498703,late_19th-century_style
-50.945503,29.645819,late_19th-century_style
-89.750656,-4.18949,late_19th-century_style
-16.934927,-16.331493,postwar
-47.65405,-62.860992,contemporary
-81.271484,-5.204101,late_19th-century_style
-50.38977,-50.03866,interwar
-43.04373,-39.9081,late_19th-century_style
-59.38747,-28.991615,contemporary
-47.102806,-34.903416,late_19th-century_style
-47.822163,-23.853016,early_19th-century_style
-47.216,-2.0511642,late_19th-century_style
-45.738697,-10.09428,contemporary
-45.739056,-10.092967,contemporary
-82.26091,-53.241978,18th-century_style
-41.76452,0.46162722,contemporary
-75.62385,-51.336834,early_19th-century_style
-82.26007,-53.239395,18th-century_style
-50.844524,28.976557,late_19th-century_style
-30.481312,-43.428356,early_19th-century_style
-50.94289,29.647287,late_19th-century_style
-53.27408,-48.286957,contemporary
-46.45402,-55.613132,late_19th-century_style
-46.122883,-57.987267,postwar
-33.411037,-43.155342,early_19th-century_style
-102.84626,-12.702825,late_19th-century_style
-49.456142,-81.78022,early_19th-century_style
-16.471498,-51.871063,contemporary
-49.769188,-70.718094,early_19th-century_style
-34.629875,-71.852585,late_19th-century_style
-45.06767,31.507261,late_19th-century_style
-63.304955,82.93871,contemporary
-68.527725,40.09121,late_19th-century_style
-46.030384,-82.63842,contemporary
-16.762426,-18.301306,revival
-63.30197,82.93628,contemporary
-68.518,40.07924,late_19th-century_style
-63.063416,23.112608,late_19th-century_style
-48.66955,9.269539,late_19th-century_style
-54.27009,26.773794,late_19th-century_style
-53.35468,18.897188,late_19th-century_style
-63.063416,23.112608,late_19th-century_style
-48.668694,9.271954,late_19th-century_style
-27.536543,-16.378107,contemporary
-53.307533,18.910437,contemporary
-38.132732,-0.9002578,contemporary
-32.40834,-22.242092,late_19th-century_style
-15.928976,-9.460206,postwar
-32.40834,-22.242092,late_19th-century_style
-16.764444,-18.300951,revival
-21.408762,-16.115831,late_19th-century_style
-21.45723,-16.11844,contemporary
-33.13417,-30.49881,contemporary
-81.271484,-5.204101,late_19th-century_style
-33.132683,-30.498083,contemporary
-64.92001,-57.073902,revival
-20.176416,-50.13648,contemporary
-72.71241,-10.57644,late_19th-century_style
-73.25315,-48.43199,late_19th-century_style
-36.30008,-61.156258,early_19th-century_style
-49.045097,-59.40371,contemporary
-62.600796,-58.06879,early_19th-century_style
-37.511963,-53.350994,early_19th-century_style
-77.31251,-0.34371042,late_19th-century_style
-43.361485,-39.868427,late_19th-century_style
-40.35554,-35.64332,late_19th-century_style
-40.130016,-18.070456,revival
-40.35554,-35.64332,late_19th-century_style
-47.726,-41.332058,late_19th-century_style
-61.806282,-44.28239,late_19th-century_style
-67.2968,-42.0986,late_19th-century_style
-43.65106,-42.852287,contemporary
-46.969326,-42.35412,late_19th-century_style
-35.968693,-61.058685,late_19th-century_style
-60.051952,24.75163,late_19th-century_style
-54.759697,-80.05448,early_19th-century_style
-84.55168,-22.269522,late_19th-century_style
-67.119865,35.77645,late_19th-century_style
-50.046223,31.385141,postwar
-65.51103,-29.408718,late_19th-century_style
-47.135616,33.835438,late_19th-century_style
-50.04335,31.385757,postwar
-51.55423,31.297232,late_19th-century_style
-51.55269,31.297447,late_19th-century_style
-51.4622,31.50457,late_19th-century_style
-67.17397,35.975937,late_19th-century_style
-50.973698,30.798035,late_19th-century_style
-67.17308,35.9761,late_19th-century_style
-54.68196,5.3489995,contemporary
-93.75021,-32.07911,late_19th-century_style
-46.251637,-74.090355,early_19th-century_style
-83.402245,-50.23427,18th-century_style
-23.49777,-104.0512,early_19th-century_style
-82.757454,-55.85183,18th-century_style
-79.601776,-53.88225,contemporary
-36.19272,-41.684685,late_19th-century_style
-36.855354,-19.214603,revival
-56.81638,-24.034046,early_19th-century_style
-78.66193,-13.902291,late_19th-century_style
-41.422634,-36.44262,contemporary
-41.422634,-36.44262,contemporary
-36.510727,-26.896372,late_19th-century_style
-49.728367,-38.651047,late_19th-century_style
-82.76046,-52.129917,18th-century_style
-81.60095,72.20671,revival
-21.278727,-17.493069,contemporary
-20.542233,-34.59924,late_19th-century_style
-82.76529,-52.127575,18th-century_style
-82.76316,-52.131607,18th-century_style
-47.960938,-30.337719,late_19th-century_style
22.73098,-91.897964,contemporary
-40.0979,-24.192572,revival
-40.0979,-24.192572,revival
-47.85764,-30.450222,late_19th-century_style
-76.57993,-53.71526,contemporary
-76.57993,-53.71526,contemporary
-46.235626,-5.7472334,late_19th-century_style
-46.246815,-5.724724,late_19th-century_style
-27.701283,-67.454025,late_19th-century_style
-38.18716,-17.167976,late_19th-century_style
-45.860275,11.987208,postwar
-42.54023,-57.407013,early_19th-century_style
-34.721294,-15.250967,contemporary
-48.06908,-49.30654,late_19th-century_style
-46.410057,-39.92497,late_19th-century_style
-46.410057,-39.92497,late_19th-century_style
-47.174026,-48.759052,late_19th-century_style
-48.068466,-49.30675,late_19th-century_style
-58.581318,23.146378,late_19th-century_style
-45.862133,11.985526,postwar
-79.849525,-57.02168,18th-century_style
-41.31645,-2.2933557,contemporary
-41.92766,-13.181024,contemporary
-36.816177,-44.19179,revival
-53.76874,-35.891277,late_19th-century_style
-25.895544,-13.927162,postwar
-92.21378,-5.741425,late_19th-century_style
-70.04388,-4.374022,late_19th-century_style
-40.426315,-52.57335,early_19th-century_style
-56.065174,-79.9314,early_19th-century_style
-41.928234,-13.180148,contemporary
-33.03851,-30.485512,contemporary
-54.855328,-89.036316,postwar
-50.3341,-58.22731,interwar
-66.768875,-51.724537,18th-century_style
-68.13568,-56.017536,18th-century_style
2.7172587,-55.145832,contemporary
2.7174072,-55.147106,contemporary
-71.912865,-33.395824,late_19th-century_style
-6.545154,-58.87701,early_19th-century_style
-71.912865,-33.395824,late_19th-century_style
-61.062588,-43.914658,late_19th-century_style
-70.50908,-4.3000526,late_19th-century_style
-72.36011,-44.034286,late_19th-century_style
-50.87202,29.58951,late_19th-century_style
-36.85408,-20.73309,revival
-58.92293,-13.75971,late_19th-century_style
-55.924557,-18.7682,late_19th-century_style
-38.603477,-43.350758,contemporary
-70.278496,-36.919468,late_19th-century_style
-73.38652,-56.452847,18th-century_style
-51.87455,-44.303104,postwar
-21.944132,-14.859781,interwar
-54.999287,-29.993908,late_19th-century_style
-21.944132,-14.859781,interwar
-36.370953,-11.627325,revival
-87.74707,68.16142,late_19th-century_style
-66.86506,62.315853,late_19th-century_style
-66.86682,62.313335,late_19th-century_style
-70.16208,3.2411819,late_19th-century_style
-72.181305,4.0458097,late_19th-century_style
-77.80943,35.569256,late_19th-century_style
-37.87467,-28.06731,early_19th-century_style
-37.877956,-28.069548,early_19th-century_style
-65.281456,59.966812,contemporary
-42.448433,-3.2811413,postwar
-58.969986,-28.357464,late_19th-century_style
-69.04761,58.734043,late_19th-century_style
-41.7729,-47.785683,early_19th-century_style
-97.61924,-25.188951,late_19th-century_style
-63.549843,-43.132133,early_19th-century_style
-47.274834,-53.545403,early_19th-century_style
-45.51806,-52.421703,late_19th-century_style
-46.301147,-47.173145,contemporary
-45.51853,-52.4209,late_19th-century_style
-46.30165,-47.17394,contemporary
-48.949722,-39.46979,late_19th-century_style
-48.95322,-39.46973,late_19th-century_style
-71.9953,-42.75956,contemporary
-67.24833,56.035194,late_19th-century_style
-65.98066,-54.99228,early_19th-century_style
-46.376778,-34.36496,late_19th-century_style
-36.968887,-22.46681,late_19th-century_style
-67.06643,-49.865116,late_19th-century_style
-22.933376,-42.619873,postwar
-43.819195,-44.037384,late_19th-century_style
-35.289734,-22.612827,late_19th-century_style
-45.008892,31.403868,postwar
-35.289726,-22.611954,late_19th-century_style
-49.313423,-40.633404,late_19th-century_style
1.2840296,-12.003062,postwar
-35.414936,-22.338049,late_19th-century_style
-35.414936,-22.338049,late_19th-century_style
12.152592,11.473104,contemporary
-77.09053,-7.0475044,late_19th-century_style
-41.181564,-41.449444,contemporary
-101.69728,-20.397583,late_19th-century_style
-65.840096,28.83649,late_19th-century_style
-35.430885,-0.7522876,contemporary
-88.5848,1.6518824,late_19th-century_style
-22.933376,-42.619873,postwar
-21.408762,-16.115831,late_19th-century_style
-15.928976,-9.460206,postwar
-21.407244,-16.11576,late_19th-century_style
-63.30264,82.935875,contemporary
-63.30253,82.939285,contemporary
-63.29883,82.94071,postwar
-29.11699,16.816738,postwar
-41.74382,-30.099098,late_19th-century_style
-27.30146,-16.759583,contemporary
-41.743786,-30.099115,late_19th-century_style
-63.30546,82.93678,contemporary
-29.18478,16.748222,late_19th-century_style
-41.537098,-30.48655,late_19th-century_style
-63.302174,82.937126,contemporary
-40.896233,-30.701048,late_19th-century_style
-41.221085,-30.304901,postwar
-41.541485,-30.48587,late_19th-century_style
-40.896233,-30.701048,late_19th-century_style
-63.301807,82.93708,postwar
-20.933424,-44.78153,contemporary
-74.8889,-23.606071,late_19th-century_style
-72.22649,-56.01976,contemporary
-66.57857,-47.729736,late_19th-century_style
-42.876984,-1.9919909,contemporary
-50.608276,-70.111244,early_19th-century_style
-42.877033,-1.991952,contemporary
-35.98214,-15.056876,contemporary
-35.981655,-15.056679,contemporary
-8.460731,-58.686844,contemporary
-63.301712,82.93974,postwar
-7.306927,-24.600359,revival
-90.45618,-23.310143,late_19th-century_style
-50.293957,-10.864585,contemporary
-45.901886,34.13244,contemporary
-76.95858,-58.575123,18th-century_style
-27.590374,-24.83678,contemporary
-54.1822,-59.761524,late_19th-century_style
-76.95858,-58.575123,18th-century_style
-41.009388,-44.417908,contemporary
-77.18953,-45.20094,18th-century_style
-31.950089,-22.7384,late_19th-century_style
-31.950089,-22.7384,late_19th-century_style
-37.36725,-45.81607,contemporary
-37.57774,-37.604866,late_19th-century_style
-42.613026,-31.419022,late_19th-century_style
-41.45949,-30.437101,late_19th-century_style
-35.541138,-24.369911,late_19th-century_style
-41.421333,-67.97124,late_19th-century_style
-15.323965,-38.783894,postwar
-38.491024,-28.699303,late_19th-century_style
-15.323943,-38.783573,postwar
-31.434832,-63.750885,late_19th-century_style
