1-t,2-t,label
-64.42736,65.0829,1995–2023
-61.362343,72.09644,1995–2023
5.3177586,-71.92916,1846–1910
-76.680595,67.52213,1995–2023
97.9636,-19.914652,1911–1943
66.20284,-2.9286294,1911–1943
65.900894,-63.398376,1911–1943
-41.55532,6.044675,1944–1977
-42.58423,42.091194,1995–2023
59.82255,40.306362,1911–1943
-55.052486,68.21739,1995–2023
91.685326,-9.238292,1911–1943
-61.833656,-3.189471,1978–1994
-68.343376,3.7725568,1978–1994
26.883842,19.796213,1911–1943
-58.486053,55.895813,1995–2023
-16.5154,95.688286,1944–1977
-111.166664,16.149033,1995–2023
13.691915,75.99273,1944–1977
21.442831,104.74521,1911–1943
-42.352,-73.35765,1765–1845
22.610397,-27.59158,1911–1943
-91.89066,9.116693,1978–1994
-37.52508,9.437916,1978–1994
-46.835045,-65.86236,pre-1652
26.603067,-29.002848,1911–1943
-5.4101324,-79.09354,1846–1910
-70.288216,-1.2417349,1978–1994
62.489403,-66.40829,1911–1943
43.449142,9.661686,1911–1943
-10.660722,-2.2007759,1846–1910
53.220196,-11.332429,1911–1943
40.00487,-25.754559,1911–1943
-66.61655,-65.55725,1706–1764
45.53589,43.43296,1911–1943
36.438152,-89.43912,1911–1943
4.106628,62.043736,1944–1977
35.03049,-66.89935,1995–2023
27.678625,-57.638702,1911–1943
89.585785,-46.994514,1911–1943
49.427402,29.044651,1911–1943
-3.500726,-85.365456,1846–1910
73.21395,50.50186,1911–1943
-35.874863,77.87071,1995–2023
77.806076,-39.41165,1911–1943
40.61095,90.495895,1978–1994
-35.784042,48.478107,1944–1977
-45.75345,-25.47986,1978–1994
-75.982445,15.046221,1978–1994
-73.9386,-55.74191,1653–1705
-35.123585,-20.021622,1846–1910
32.783726,-80.660706,1911–1943
25.386934,104.51865,1911–1943
-7.2419105,-76.32334,1846–1910
-59.76137,57.955227,1995–2023
40.321144,-42.857185,1911–1943
-49.408756,-67.39544,pre-1652
48.415283,-14.414541,1911–1943
32.796383,-46.29633,1911–1943
-93.71235,26.014496,1995–2023
-4.9804893,76.48306,1911–1943
36.582127,-89.402504,1911–1943
86.82599,-12.863619,1911–1943
27.410625,69.908,1944–1977
87.054016,-48.415836,1911–1943
28.472624,62.734627,1944–1977
20.314472,-48.588795,1911–1943
40.346985,32.383118,1995–2023
-40.371056,-69.62076,1846–1910
-35.874863,77.87071,1995–2023
-17.098629,40.81881,1944–1977
17.950996,-86.93532,1846–1910
37.10024,16.115463,1911–1943
-42.580284,-30.436218,1846–1910
86.973175,-18.927187,1911–1943
-53.653763,63.666313,1995–2023
-21.591837,36.143143,1944–1977
-61.920742,-38.26163,1846–1910
68.64151,-54.01322,1911–1943
-23.055243,0.6626678,1846–1910
18.822744,-103.23493,1846–1910
-33.217785,-88.12018,1846–1910
-78.59373,89.978645,1995–2023
-41.089893,-25.009153,1978–1994
24.211075,-96.40533,1846–1910
-20.780647,-34.278313,1846–1910
55.72894,1.9411973,1911–1943
67.10861,-10.559203,1911–1943
10.923496,1.5515312,1911–1943
11.65392,-34.783287,1846–1910
-64.77958,40.396843,1995–2023
-34.41669,7.8510456,1978–1994
40.638172,-5.4155,1911–1943
17.465878,-100.23696,1846–1910
0.42207304,88.82021,1944–1977
-53.076694,6.9300685,1978–1994
20.857052,98.63842,1911–1943
-59.262257,7.889899,1978–1994
-72.109604,29.26273,1995–2023
-21.145449,-52.83456,1846–1910
-30.728725,-67.80149,1846–1910
-0.4290348,52.527584,1944–1977
-3.3398573,-47.49887,1846–1910
-49.878426,-43.37893,1765–1845
3.889635,-78.12089,1846–1910
-3.1119473,-82.45365,1846–1910
-64.80542,40.542027,1995–2023
4.035824,-30.005316,1911–1943
90.3493,67.26277,1911–1943
15.81567,-70.704315,1846–1910
59.321995,8.336682,1911–1943
64.63097,-34.75587,1911–1943
-38.155437,-35.96389,1846–1910
-16.46006,44.27584,1944–1977
-57.892418,60.36171,1995–2023
13.25372,-24.007423,1846–1910
-54.95848,-50.64939,1846–1910
-41.4103,-23.962538,1978–1994
4.0417953,92.94911,1944–1977
32.755318,-95.84293,1846–1910
-2.080965,35.305897,1944–1977
34.991962,-42.46628,1911–1943
-1.3793961,-63.148167,1846–1910
50.703434,2.3270693,1911–1943
-70.74367,7.989819,1978–1994
-59.341198,-38.46434,1846–1910
-20.945316,76.00462,1944–1977
-12.202986,45.824284,1944–1977
4.429709,-26.046436,1978–1994
-0.80613977,44.62605,1944–1977
35.88679,-25.904184,1911–1943
-75.57987,63.35275,1995–2023
84.95526,21.09245,1911–1943
-0.57768613,-56.218414,1846–1910
77.913086,59.911896,1911–1943
-5.38687,-63.760883,1846–1910
-26.31613,-97.26761,1846–1910
86.330765,21.075178,1911–1943
-7.343433,67.57455,1944–1977
-53.009037,57.36057,1995–2023
-11.504837,32.18074,1944–1977
-19.28662,-10.253856,1846–1910
-48.26907,-42.291664,1765–1845
54.93583,71.28614,1911–1943
-46.225742,-48.232437,1765–1845
56.64664,-56.185505,1911–1943
57.741776,-14.016585,1911–1943
40.17259,17.637962,1911–1943
-2.308739,-84.30879,1846–1910
-56.358185,35.113796,1995–2023
20.62303,6.6190104,1911–1943
-50.94606,47.71918,1995–2023
-17.816748,12.106608,1995–2023
90.48444,-63.925907,1911–1943
11.270776,26.604698,1944–1977
88.13889,-41.749744,1911–1943
3.5373993,69.41283,1944–1977
-4.0627146,30.808971,1944–1977
-2.302834,-78.59442,pre-1652
-50.766563,10.942725,1978–1994
2.249249,-64.39591,1846–1910
-7.38289,-53.58759,1846–1910
20.48796,59.441082,1944–1977
70.641075,-81.279175,1911–1943
77.86341,76.45337,1911–1943
79.94866,11.800147,1911–1943
36.58131,-89.36502,1911–1943
73.00829,55.523155,1911–1943
10.726959,-19.589731,1911–1943
32.085026,1.6586475,1911–1943
-70.46886,-30.803486,1765–1845
26.724874,-81.98098,1911–1943
-35.23705,-64.72557,1846–1910
20.852722,-58.634205,1846–1910
-68.88048,68.428276,1995–2023
2.728887,76.9611,1944–1977
15.152571,76.92659,1944–1977
86.85345,1.0805476,1911–1943
55.443554,48.055115,1911–1943
-34.13318,68.28431,1995–2023
-79.716156,-38.444637,1765–1845
23.779978,47.45625,1911–1943
84.18723,13.509214,1911–1943
-86.800674,43.41482,1995–2023
65.283035,59.98372,1911–1943
87.75671,-11.590661,1911–1943
-31.287775,-36.41885,1846–1910
-21.551977,-8.862447,1846–1910
8.0944395,97.27956,1944–1977
-47.683376,50.749577,1995–2023
-8.470433,105.26088,1944–1977
54.591576,-1.4943,1911–1943
27.56498,43.50211,1911–1943
60.325405,-17.964376,1911–1943
-45.084694,66.62878,1995–2023
-30.004755,-64.455414,1978–1994
-42.749382,-36.673954,1765–1845
-54.233746,60.300236,1995–2023
-47.962605,-47.324642,1765–1845
75.464325,0.6694768,1911–1943
62.136692,76.42124,1911–1943
-5.273844,79.24357,1944–1977
-8.605084,105.48513,1944–1977
-26.68019,19.783873,1995–2023
101.68296,-14.9482355,1911–1943
52.83253,55.80192,1911–1943
-82.18037,54.248962,1995–2023
-12.218362,2.3930323,1944–1977
16.164368,-21.510887,1911–1943
71.94076,-42.477825,1911–1943
75.52763,-43.026867,1911–1943
20.605452,-99.32435,1846–1910
14.137584,-72.567085,1846–1910
15.117621,-35.80544,1911–1943
9.97471,50.252525,1944–1977
54.079693,-56.94457,1911–1943
-26.208136,-99.79803,1846–1910
41.553146,60.46098,1911–1943
-56.73346,-36.340546,1706–1764
-2.940312,70.10509,1944–1977
84.69522,51.30152,1911–1943
2.1256673,52.572342,1944–1977
-54.882698,19.47025,1978–1994
32.578648,-49.546906,1846–1910
-12.333042,-3.2352548,1911–1943
-51.264072,39.69285,1995–2023
28.189362,13.628589,1911–1943
-40.133564,44.304146,1995–2023
-20.036942,54.470303,1944–1977
-60.1332,-50.179176,1765–1845
-50.39775,38.48085,1995–2023
-54.610878,-51.642967,1911–1943
-61.863773,65.990616,1995–2023
-34.925163,-20.042252,1846–1910
-64.77949,86.57767,1995–2023
11.656402,74.68992,1944–1977
0.070803575,30.207928,1944–1977
59.607914,85.591125,1911–1943
9.097788,18.668377,1911–1943
-51.509594,103.965744,1995–2023
-33.514458,-78.36145,1765–1845
79.44701,8.1408825,1911–1943
58.208233,2.5592194,1911–1943
26.273632,-23.499592,1911–1943
2.067451,-21.225306,1911–1943
-79.92507,-41.37091,1653–1705
92.10938,38.337795,1911–1943
-30.683584,-12.309815,1978–1994
-19.470024,52.96623,1944–1977
-32.640156,-9.54075,1846–1910
0.8316165,-86.36421,1846–1910
-37.27543,-43.30788,1846–1910
80.99228,18.859451,1911–1943
70.02242,-28.926497,1911–1943
44.064293,3.375943,1911–1943
-73.65755,-53.958374,pre-1652
8.257063,-1.5686021,1911–1943
-51.58692,-23.02273,1911–1943
-16.126747,81.15827,1944–1977
67.78811,-5.7228856,1911–1943
-47.464527,65.70359,1995–2023
26.222971,-54.520634,1911–1943
-43.694862,-67.93623,1706–1764
-4.2059145,-81.16139,1846–1910
78.52708,-67.72882,1911–1943
-11.212101,75.70977,1944–1977
40.447037,-15.525923,1911–1943
76.20606,-75.52739,1911–1943
14.446778,-21.725632,1911–1943
-13.169639,-7.836523,1846–1910
-33.695965,48.225113,1944–1977
108.5252,-19.805492,1911–1943
21.869398,46.24925,1944–1977
-3.514365,65.0685,1944–1977
-72.94132,-51.342937,pre-1652
59.832664,62.061108,1911–1943
9.122493,-105.34208,1846–1910
-16.519825,-24.507288,1911–1943
-31.053236,-49.824745,1846–1910
4.6489496,-64.63185,1846–1910
8.384816,30.958397,1944–1977
8.776784,2.8598337,1911–1943
2.7352965,11.7705765,1911–1943
18.739359,-89.61236,1846–1910
2.9016025,90.138664,1944–1977
23.313322,19.979395,1911–1943
-12.861484,-23.027641,1846–1910
-32.134426,44.138916,1846–1910
84.63396,9.372666,1911–1943
9.275076,82.7129,1944–1977
-71.40027,80.06482,1995–2023
50.95214,65.19863,1911–1943
87.1533,28.149467,1911–1943
1.0900362,-64.66623,1846–1910
-87.27964,-53.395187,1706–1764
-77.30393,37.191833,1995–2023
-62.343533,68.60858,1995–2023
28.444176,63.64209,1944–1977
60.70865,32.36263,1911–1943
0.5668181,61.409077,1944–1977
-13.160657,52.985023,1944–1977
29.177824,-31.795317,1911–1943
-88.62186,-17.070927,1978–1994
5.3215613,-3.7000966,1911–1943
52.068707,16.992441,1911–1943
25.672981,-97.418655,1846–1910
-87.640305,-47.571297,1653–1705
-28.52903,-62.375263,1765–1845
-2.4970691,83.351746,1944–1977
-1.5307959,-56.411076,1846–1910
78.74983,-12.300619,1911–1943
26.821064,65.41603,1944–1977
-60.38592,-56.3088,1846–1910
-8.717165,-79.37408,1846–1910
-31.870476,46.506607,1846–1910
17.340677,44.425907,1944–1977
-42.155434,54.67883,1995–2023
-37.471962,-60.787575,1846–1910
-82.76146,-45.19078,1653–1705
10.699522,-0.7497355,1911–1943
-105.03293,28.403927,1995–2023
27.9905,60.94514,1944–1977
-28.86352,57.85976,1995–2023
38.81486,23.056736,1911–1943
-52.23946,58.80439,1995–2023
77.67176,24.38426,1911–1943
15.845703,-80.88826,1911–1943
-45.303593,-62.08322,1765–1845
65.277725,59.98755,1911–1943
44.83714,-28.493242,1911–1943
83.39692,-28.863459,1911–1943
64.09224,-46.306137,1911–1943
39.58434,89.58733,1911–1943
-0.051091854,-62.64741,1846–1910
-84.866684,-37.182404,1846–1910
14.990699,-8.61199,1911–1943
102.26038,-24.391565,1911–1943
53.872383,-19.317017,1911–1943
25.086065,73.96523,1944–1977
113.2434,6.6983533,1911–1943
-54.911243,-11.592635,1846–1910
-26.179781,53.04993,1944–1977
-25.441038,-29.6295,1911–1943
-1.2938409,-61.45481,1846–1910
-9.055674,59.089443,1944–1977
10.923496,1.5515312,1911–1943
49.761894,1.7821217,1911–1943
45.162735,-3.603596,1911–1943
-76.62939,50.890312,1995–2023
26.419813,39.908592,1911–1943
-99.91359,1.0610454,1978–1994
12.002615,-59.2294,1846–1910
-36.937443,90.1053,1995–2023
46.33136,25.69706,1911–1943
-81.48819,48.577934,1995–2023
-35.695164,3.8063955,1978–1994
74.804276,-42.501667,1911–1943
-22.659206,-98.046394,1846–1910
24.531052,-31.924253,1911–1943
-24.804615,-97.92493,1846–1910
-61.308533,-45.24352,1978–1994
-0.13845295,81.42416,1944–1977
78.73628,-45.63068,1911–1943
-31.182564,3.768879,1911–1943
-7.541724,61.29786,1944–1977
76.17059,62.224854,1911–1943
38.351425,-50.727406,1911–1943
-58.272335,86.236534,1995–2023
-82.5901,13.385963,1978–1994
82.29093,-53.093864,1911–1943
-29.272676,27.540485,1978–1994
-54.07056,-25.545502,1911–1943
-61.29088,55.660416,1995–2023
3.7361631,-2.4818692,1911–1943
-0.17324874,-72.03594,1846–1910
51.415665,22.250185,1911–1943
40.49435,32.477463,1911–1943
75.803444,-29.013025,1911–1943
-15.612595,49.36445,1944–1977
-36.085766,-0.6718209,1978–1994
-72.06222,-23.36523,1846–1910
-71.79675,73.995834,1995–2023
21.538235,-34.714252,1911–1943
50.233955,46.500736,1995–2023
-54.4594,13.907453,1978–1994
1.1380639,-51.005142,1846–1910
19.637512,-50.028194,1911–1943
8.934947,-50.126907,1846–1910
17.840542,35.864502,1944–1977
24.67891,54.221107,1944–1977
-60.736748,-1.7118875,1978–1994
27.17845,15.361475,1911–1943
-39.418736,-38.552273,1765–1845
57.445057,-62.010696,1911–1943
56.550163,-33.91979,1911–1943
54.96477,86.56966,1911–1943
40.12287,-85.4651,1911–1943
-71.54617,-35.30101,1765–1845
-49.66462,-56.597443,1706–1764
-68.031586,-40.589577,1846–1910
-54.571102,-50.63067,1846–1910
-67.54023,-68.2312,pre-1652
-4.0027146,-82.7963,1846–1910
-47.010105,-68.51188,1706–1764
-38.67684,14.916402,1978–1994
-2.0594933,35.505066,1944–1977
-72.6855,-33.071243,1846–1910
1.3117632,-45.468605,1846–1910
-53.24827,63.906406,1995–2023
3.978295,-50.026154,1846–1910
18.060051,36.016033,1911–1943
0.15221073,-45.12635,1911–1943
29.12914,-89.2945,1846–1910
60.88457,-29.911936,1911–1943
18.147022,-106.531525,1846–1910
68.95564,-36.00244,1911–1943
21.703117,-32.27785,1846–1910
65.62652,62.38194,1911–1943
-44.356598,-0.5054632,1978–1994
95.267426,32.691082,1911–1943
-76.68075,31.259134,1995–2023
-2.4178014,101.513115,1944–1977
86.73845,-53.41672,1911–1943
5.5833373,66.91807,1944–1977
-33.472538,73.87604,1995–2023
18.164337,80.26185,1944–1977
-18.15758,38.722355,1944–1977
55.36306,62.49762,1911–1943
-66.23969,-48.088634,1846–1910
-102.33143,13.446448,1995–2023
-69.95947,-15.270855,1978–1994
-18.510056,-0.75536853,1911–1943
-32.946278,8.21639,1978–1994
-53.72058,25.62891,1995–2023
29.272802,-54.272144,1846–1910
49.792137,-0.6735695,1911–1943
-61.96449,17.69963,1978–1994
-65.45201,-76.83932,pre-1652
19.140978,66.71697,1944–1977
91.81019,8.345374,1911–1943
3.5338616,-55.554535,1846–1910
74.74339,-60.679897,1911–1943
25.795681,40.00546,1944–1977
-90.21339,25.89152,1995–2023
-48.535812,-59.612484,1765–1845
92.72018,-11.814844,1911–1943
11.378641,-71.10399,1846–1910
-10.636421,53.908085,1944–1977
-18.713705,-64.27051,1846–1910
-35.014435,-74.12507,1846–1910
-18.249664,45.47204,1944–1977
41.504696,55.840317,1911–1943
52.940235,64.11827,1911–1943
75.54514,12.741137,1911–1943
103.3065,-13.754942,1911–1943
11.375341,7.4128556,1911–1943
16.23744,-42.977425,1846–1910
39.095062,-82.2026,1911–1943
96.498795,-27.35162,1911–1943
30.171282,91.89726,1911–1943
-30.298704,-30.856348,1911–1943
-32.192535,45.422325,1978–1994
38.65072,67.76223,1911–1943
45.877502,-16.125021,1911–1943
-78.02849,14.508566,1978–1994
2.480016,-40.537086,1911–1943
73.845955,79.07056,1911–1943
24.067814,-10.794152,1911–1943
-114.51283,13.366026,1995–2023
-53.930202,-85.5463,pre-1652
-12.464993,-62.700027,1846–1910
23.018326,-52.35145,1911–1943
16.334188,-9.433936,1911–1943
-20.665909,-43.798225,1846–1910
89.222,-47.657677,1911–1943
85.80635,29.18117,1911–1943
-66.666145,-17.567389,1846–1910
23.333937,-45.56575,1911–1943
4.011268,-94.45372,1846–1910
68.40101,-39.423058,1911–1943
91.359184,53.943184,1911–1943
29.211744,9.690685,1911–1943
55.501163,60.933598,1911–1943
17.039263,-28.759388,1911–1943
-39.799923,-56.28548,1846–1910
57.685585,-66.85171,1911–1943
33.16483,-2.945111,1911–1943
71.6189,-38.36277,1911–1943
-72.194984,74.652794,1995–2023
-60.389874,15.784976,1978–1994
-46.131264,39.276405,1846–1910
27.830471,101.13991,1911–1943
74.10768,72.94124,1911–1943
-88.5363,23.934208,1995–2023
-44.758442,15.367137,1978–1994
57.423943,-51.23404,1911–1943
98.74857,-3.493452,1911–1943
15.8508835,-5.6588125,1911–1943
-2.423795,41.040066,1944–1977
68.05237,-64.16915,1911–1943
-20.073101,9.495952,1846–1910
36.775814,-67.85148,1846–1910
0.5305701,81.78763,1944–1977
6.648313,-44.609215,1846–1910
-69.15542,12.558554,1978–1994
-21.282267,-94.46097,1846–1910
9.391571,54.49346,1944–1977
40.268658,-34.52162,1911–1943
-40.608765,-9.855556,1978–1994
3.5327902,-70.40997,1846–1910
-84.757034,80.177765,1995–2023
52.154217,17.331362,1911–1943
-23.006428,29.551258,1995–2023
56.38877,-52.305637,1911–1943
1.311611,-38.060562,1846–1910
24.938898,-74.08882,1846–1910
-33.45898,-42.05583,1846–1910
78.3468,-55.055073,1911–1943
-28.756153,-22.181215,1944–1977
47.857414,69.32192,1911–1943
-23.424927,-71.56914,1846–1910
-52.412247,-38.203896,1765–1845
27.20986,-34.020405,1911–1943
57.079334,28.976141,1911–1943
-96.72554,69.55362,1995–2023
-37.051704,-51.997833,1846–1910
30.778982,41.681885,1911–1943
-61.38833,21.295378,1978–1994
-50.996647,1.3624458,1978–1994
-52.09509,-23.930006,1846–1910
47.27763,7.859267,1911–1943
47.668365,-10.038122,1911–1943
-10.566991,-49.445087,1846–1910
-43.781475,-39.25064,1846–1910
20.103626,-70.85871,1846–1910
58.19214,66.40441,1911–1943
-6.6542015,4.651194,1911–1943
-7.7265396,-65.34362,1846–1910
-110.847786,13.706745,1995–2023
13.587916,49.51939,1944–1977
-47.450447,-30.585375,1765–1845
45.319214,74.745834,1911–1943
-93.685104,26.448786,1995–2023
43.473476,-46.357323,1911–1943
-81.62014,13.170066,1978–1994
-49.74922,-32.333885,1846–1910
46.112858,99.3829,1944–1977
-68.01818,-27.390657,1765–1845
-74.82858,-2.9955556,1978–1994
53.88198,34.137386,1911–1943
-32.58191,-38.45159,1846–1910
-46.97166,65.04873,1995–2023
-41.29655,26.560598,1978–1994
3.243527,14.082883,1911–1943
75.99103,77.40852,1911–1943
20.100786,56.75866,1944–1977
11.862331,-51.421547,1846–1910
-11.406793,58.95346,1944–1977
-98.52083,1.5400646,1978–1994
16.854256,107.82879,1911–1943
13.576525,67.49888,1944–1977
-42.052284,-9.916694,1978–1994
-12.298093,86.75781,1944–1977
-88.48086,-7.4096904,1978–1994
-71.94321,5.2840366,1978–1994
-42.37985,94.410736,1995–2023
-49.478767,-30.39833,1911–1943
32.55735,-14.5382395,1911–1943
80.51714,-33.854145,1911–1943
-9.026682,-0.74178463,1995–2023
-62.789894,-60.63846,1706–1764
5.4166574,-28.597301,1911–1943
-4.3760433,66.30644,1944–1977
13.638107,-39.419437,1911–1943
4.028089,-20.898315,1995–2023
66.22451,-11.577687,1911–1943
29.660318,-40.78489,1911–1943
72.74939,-16.984947,1911–1943
85.00166,30.077185,1911–1943
-41.681244,24.734476,1978–1994
33.378918,60.096523,1911–1943
-21.584064,-66.32449,1846–1910
38.265976,57.29007,1911–1943
10.933187,-87.96484,1944–1977
-81.74874,-20.690271,pre-1652
0.77601707,25.102423,1944–1977
17.593906,-63.27875,1846–1910
54.33263,-14.113117,1911–1943
94.79354,-12.2816,1911–1943
